x [mm];y [mm];z-displacement [mm]
283.727;-275.7;0
282.291;-275.7;0
280.856;-275.7;0
279.42;-275.7;0
277.985;-275.7;0
276.549;-275.7;0
275.114;-275.7;0
273.678;-275.7;0
272.243;-275.7;0
270.808;-275.7;0
269.372;-275.7;0
267.936;-275.7;0
266.501;-275.7;0
265.065;-275.7;0
263.63;-275.7;0
262.194;-275.7;0
260.759;-275.7;0
259.323;-275.7;0
257.888;-275.7;0
256.452;-275.7;0
255.017;-275.7;0
253.581;-275.7;0
252.146;-275.7;0
250.71;-275.7;0
249.275;-275.7;0
247.839;-275.7;0
246.404;-275.7;0
244.968;-275.7;0
243.533;-275.7;0
242.097;-275.7;0
240.662;-275.7;0
239.226;-275.7;0
237.791;-275.7;0
236.355;-275.7;0
234.92;-275.7;0
233.484;-275.7;0
232.049;-275.7;0
230.613;-275.7;0
229.178;-275.7;0
227.742;-275.7;0
226.307;-275.7;0
224.871;-275.7;0
223.436;-275.7;0
222;-275.7;0
220.565;-275.7;0
219.129;-275.7;0
217.694;-275.7;0
216.258;-275.7;0
214.823;-275.7;0
213.387;-275.7;0
211.952;-275.7;0
210.516;-275.7;0
209.081;-275.7;0
207.645;-275.7;0
206.21;-275.7;0
204.774;-275.7;0
203.339;-275.7;0
201.903;-275.7;0
200.468;-275.7;0
199.032;-275.7;0
197.597;-275.7;0
196.161;-275.7;0
194.726;-275.7;0
193.29;-275.7;0
191.855;-275.7;0
190.419;-275.7;0
188.984;-275.7;0
187.548;-275.7;0
186.113;-275.7;0
184.677;-275.7;0
183.242;-275.7;0
181.806;-275.7;0
180.371;-275.7;0
178.935;-275.7;0
177.5;-275.7;0
176.064;-275.7;0
174.629;-275.7;0
173.193;-275.7;0
171.758;-275.7;0
170.322;-275.7;0
168.887;-275.7;0
167.451;-275.7;0
166.016;-275.7;0
164.58;-275.7;0
163.145;-275.7;0
161.709;-275.7;0
160.274;-275.7;0
158.838;-275.7;0
157.403;-275.7;0
155.967;-275.7;0
154.532;-275.7;0
153.096;-275.7;0
151.661;-275.7;0
150.225;-275.7;0
148.79;-275.7;0
147.354;-275.7;0
145.919;-275.7;0
144.483;-275.7;0
143.048;-275.7;0
141.612;-275.7;0
140.177;-275.7;0
138.741;-275.7;0
137.306;-275.7;0
135.87;-275.7;0
134.435;-275.7;0
132.999;-275.7;0
131.564;-275.7;0
130.128;-275.7;0
128.693;-275.7;0
127.257;-275.7;0
125.822;-275.7;0
124.386;-275.7;0
122.951;-275.7;0
121.515;-275.7;0
120.08;-275.7;0
118.644;-275.7;0
117.209;-275.7;0
115.773;-275.7;0
114.338;-275.7;0
112.902;-275.7;0
111.467;-275.7;0
110.031;-275.7;0
108.596;-275.7;0
107.16;-275.7;0
105.725;-275.7;0
104.289;-275.7;0
102.854;-275.7;0
101.418;-275.7;0
99.983;-275.7;0
98.5475;-275.7;0
97.112;-275.7;0
95.6765;-275.7;0
94.241;-275.7;0
92.8055;-275.7;0
91.37;-275.7;0
89.9345;-275.7;0
88.499;-275.7;0
87.0635;-275.7;0
85.628;-275.7;0
84.1925;-275.7;0
82.757;-275.7;0
81.3215;-275.7;0
79.886;-275.7;0
78.4505;-275.7;0
77.015;-275.7;0
75.5795;-275.7;0
74.144;-275.7;0
72.7085;-275.7;0
71.273;-275.7;0
69.8375;-275.7;0
68.402;-275.7;0
66.9665;-275.7;0
65.531;-275.7;0
64.0955;-275.7;0
62.66;-275.7;0
61.2245;-275.7;0
59.789;-275.7;0
58.3535;-275.7;0
56.918;-275.7;0
55.4825;-275.7;0
54.047;-275.7;0
52.6115;-275.7;0
51.176;-275.7;0
49.7405;-275.7;0
48.305;-275.7;0
46.8695;-275.7;0
45.434;-275.7;0
43.9985;-275.7;0
42.563;-275.7;0
41.1275;-275.7;0
39.692;-275.7;0
38.2565;-275.7;0
36.821;-275.7;0
35.3855;-275.7;0
33.95;-275.7;0
32.5145;-275.7;0
31.079;-275.7;0
29.6435;-275.7;0
28.208;-275.7;0
26.7725;-275.7;0
25.337;-275.7;0
23.9015;-275.7;0
22.466;-275.7;0
21.0305;-275.7;0
19.595;-275.7;0
18.1595;-275.7;0
16.724;-275.7;0
15.2885;-275.7;0
13.853;-275.7;0
12.4175;-275.7;0
10.982;-275.7;0
9.5465;-275.7;0
8.111;-275.7;0
6.6755;-275.7;0
5.24;-275.7;0
3.8045;-275.7;0
2.369;-275.7;0
0.9335;-275.7;0
-0.502;-275.7;0
-1.9375;-275.7;0
-3.373;-275.7;0
-4.8085;-275.7;0
-6.244;-275.7;0
-7.6795;-275.7;0
-9.115;-275.7;0
-10.5505;-275.7;0
-11.986;-275.7;0
-13.4215;-275.7;0
-14.857;-275.7;0
-16.2925;-275.7;0
-17.728;-275.7;0
-19.1635;-275.7;0
-20.599;-275.7;0
-22.0345;-275.7;0
-23.47;-275.7;0
-24.9055;-275.7;0
-26.341;-275.7;0
-27.7765;-275.7;0
-29.212;-275.7;0
-30.6475;-275.7;0
-32.083;-275.7;0
-33.5185;-275.7;0
-34.954;-275.7;0
-36.3895;-275.7;0
-37.825;-275.7;0
-39.2605;-275.7;0
-40.696;-275.7;0
-42.1315;-275.7;0
-43.567;-275.7;0
-45.0025;-275.7;0
-46.438;-275.7;0
-47.8735;-275.7;0
-49.309;-275.7;0
-50.7445;-275.7;0
-52.18;-275.7;0
-53.6155;-275.7;0
-55.051;-275.7;0
-56.4865;-275.7;0
-57.922;-275.7;0
-59.3575;-275.7;0
-60.793;-275.7;0
-62.2285;-275.7;0
-63.664;-275.7;0
-65.0995;-275.7;0
-66.535;-275.7;0
-67.9705;-275.7;0
-69.406;-275.7;0
-70.8415;-275.7;0
-72.277;-275.7;0
-73.7125;-275.7;0
-75.148;-275.7;0
-76.5835;-275.7;0
-78.019;-275.7;0
-79.4545;-275.7;0
-80.89;-275.7;0
-82.3255;-275.7;0
-83.761;-275.7;0
-85.1965;-275.7;0
-86.632;-275.7;0
-88.0675;-275.7;0
-89.503;-275.7;0
-90.9385;-275.7;0
-92.374;-275.7;0
-93.8095;-275.7;0
-95.245;-275.7;0
-96.6805;-275.7;0
-98.116;-275.7;0
-99.5515;-275.7;0
-100.987;-275.7;0
-102.423;-275.7;0
-103.858;-275.7;0
-105.294;-275.7;0
-106.729;-275.7;0
-108.165;-275.7;0
-109.6;-275.7;0
-111.036;-275.7;0
-112.471;-275.7;0
-113.907;-275.7;0
-115.342;-275.7;0
-116.778;-275.7;0
-118.213;-275.7;0
-119.649;-275.7;0
-121.084;-275.7;0
-122.52;-275.7;0
-123.955;-275.7;0
-125.391;-275.7;0
-126.826;-275.7;0
-128.262;-275.7;0
-129.697;-275.7;0
-131.133;-275.7;0
-132.568;-275.7;0
-134.004;-275.7;0
-135.439;-275.7;0
-136.875;-275.7;0
-138.31;-275.7;0
-139.746;-275.7;0
-141.181;-275.7;0
-142.617;-275.7;0
-144.052;-275.7;0
-145.488;-275.7;0
-146.923;-275.7;0
-148.359;-275.7;0
-149.794;-275.7;0
-151.23;-275.7;0
-152.665;-275.7;0
-154.101;-275.7;0
-155.536;-275.7;0
-156.972;-275.7;0
-158.407;-275.7;0
-159.843;-275.7;0
-161.278;-275.7;0
-162.714;-275.7;0
-164.149;-275.7;0
-165.585;-275.7;0
-167.02;-275.7;0
-168.456;-275.7;0
-169.891;-275.7;0
-171.327;-275.7;0
-172.762;-275.7;0
-174.198;-275.7;0
-175.633;-275.7;0
-177.069;-275.7;0
-178.504;-275.7;0
-179.94;-275.7;0
-181.375;-275.7;0
-182.811;-275.7;0
-184.246;-275.7;0
-185.682;-275.7;0
-187.117;-275.7;0
-188.553;-275.7;0
-189.988;-275.7;0
-191.424;-275.7;0
-192.859;-275.7;0
-194.295;-275.7;0
-195.73;-275.7;0
-197.166;-275.7;0
-198.601;-275.7;0
-200.037;-275.7;0
-201.472;-275.7;0
-202.908;-275.7;0
-204.343;-275.7;0
-205.779;-275.7;0
-207.214;-275.7;0
-208.65;-275.7;0
-210.085;-275.7;0
-211.521;-275.7;0
-212.956;-275.7;0
-214.392;-275.7;0
-215.827;-275.7;0
-217.263;-275.7;0
-218.698;-275.7;0
-220.134;-275.7;0
-221.569;-275.7;0
-223.005;-275.7;0
-224.44;-275.7;0
-225.876;-275.7;0
-227.311;-275.7;0
-228.746;-275.7;0
-230.182;-275.7;0
-231.618;-275.7;0
-233.053;-275.7;0
-234.489;-275.7;0
-235.924;-275.7;0
-237.36;-275.7;0
-238.795;-275.7;0
-240.231;-275.7;0
-241.666;-275.7;0
-243.101;-275.7;0
-244.537;-275.7;0
-245.972;-275.7;0
-247.408;-275.7;0
-248.844;-275.7;0
-250.279;-275.7;0
-251.715;-275.7;0
-253.15;-275.7;0
-254.586;-275.7;0
-256.021;-275.7;0
-257.457;-275.7;0
-258.892;-275.7;0
-260.327;-275.7;0
-261.763;-275.7;0
-263.198;-275.7;0
-264.634;-275.7;0
-266.07;-275.7;0
-267.505;-275.7;0
-268.941;-275.7;0
-270.376;-275.7;0
-271.812;-275.7;0
-273.247;-275.7;0
-274.683;-275.7;0
-276.118;-275.7;0
-277.553;-275.7;0
-278.989;-275.7;0
-280.425;-275.7;0
-281.86;-275.7;0
-283.296;-275.7;0
-284.731;-275.7;0
-286.167;-275.7;0
-287.602;-275.7;0
-289.038;-275.7;0
-290.473;-275.7;0
283.727;-274.264;0
282.291;-274.264;0
280.856;-274.264;0
279.42;-274.264;0
277.985;-274.264;0
276.549;-274.264;0
275.114;-274.264;0
273.678;-274.264;0
272.243;-274.264;0
270.808;-274.264;0
269.372;-274.264;0
267.936;-274.264;0
266.501;-274.264;0
265.065;-274.264;0
263.63;-274.264;0
262.194;-274.264;0
260.759;-274.264;0
259.323;-274.264;0
257.888;-274.264;0
256.452;-274.264;0
255.017;-274.264;0
253.581;-274.264;0
252.146;-274.264;0
250.71;-274.264;0
249.275;-274.264;0
247.839;-274.264;0
246.404;-274.264;0
244.968;-274.264;0
243.533;-274.264;0
242.097;-274.264;0
240.662;-274.264;0
239.226;-274.264;0
237.791;-274.264;0
236.355;-274.264;0
234.92;-274.264;0
233.484;-274.264;0
232.049;-274.264;0
230.613;-274.264;0
229.178;-274.264;0
227.742;-274.264;0
226.307;-274.264;0
224.871;-274.264;0
223.436;-274.264;0
222;-274.264;0
220.565;-274.264;0
219.129;-274.264;0
217.694;-274.264;0
216.258;-274.264;0
214.823;-274.264;0
213.387;-274.264;0
211.952;-274.264;0
210.516;-274.264;0
209.081;-274.264;0
207.645;-274.264;0
206.21;-274.264;0
204.774;-274.264;0
203.339;-274.264;0
201.903;-274.264;0
200.468;-274.264;0
199.032;-274.264;0
197.597;-274.264;0
196.161;-274.264;0
194.726;-274.264;0
193.29;-274.264;0
191.855;-274.264;0
190.419;-274.264;0
188.984;-274.264;0
187.548;-274.264;0
186.113;-274.264;0
184.677;-274.264;0
183.242;-274.264;0
181.806;-274.264;0
180.371;-274.264;0
178.935;-274.264;0
177.5;-274.264;0
176.064;-274.264;0
174.629;-274.264;0
173.193;-274.264;0
171.758;-274.264;0
170.322;-274.264;0
168.887;-274.264;0
167.451;-274.264;0
166.016;-274.264;0
164.58;-274.264;0
163.145;-274.264;0
161.709;-274.264;0
160.274;-274.264;0
158.838;-274.264;0
157.403;-274.264;0
155.967;-274.264;0
154.532;-274.264;0
153.096;-274.264;0
151.661;-274.264;0
150.225;-274.264;0
148.79;-274.264;0
147.354;-274.264;0
145.919;-274.264;0
144.483;-274.264;0
143.048;-274.264;0
141.612;-274.264;0
140.177;-274.264;0
138.741;-274.264;0
137.306;-274.264;0
135.87;-274.264;0
134.435;-274.264;0
132.999;-274.264;0
131.564;-274.264;0
130.128;-274.264;0
128.693;-274.264;0
127.257;-274.264;0
125.822;-274.264;0
124.386;-274.264;0
122.951;-274.264;0
121.515;-274.264;0
120.08;-274.264;0
118.644;-274.264;0
117.209;-274.264;0
115.773;-274.264;0
114.338;-274.264;0
112.902;-274.264;0
111.467;-274.264;0
110.031;-274.264;0
108.596;-274.264;0
107.16;-274.264;0
105.725;-274.264;0
104.289;-274.264;0
102.854;-274.264;0
101.418;-274.264;0
99.983;-274.264;0
98.5475;-274.264;0
97.112;-274.264;0
95.6765;-274.264;0
94.241;-274.264;0
92.8055;-274.264;0
91.37;-274.264;0
89.9345;-274.264;0
88.499;-274.264;0
87.0635;-274.264;0
85.628;-274.264;0
84.1925;-274.264;0
82.757;-274.264;0
81.3215;-274.264;0
79.886;-274.264;0
78.4505;-274.264;0
77.015;-274.264;0
75.5795;-274.264;0
74.144;-274.264;0
72.7085;-274.264;0
71.273;-274.264;0
69.8375;-274.264;0
68.402;-274.264;0
66.9665;-274.264;0
65.531;-274.264;0
64.0955;-274.264;0
62.66;-274.264;0
61.2245;-274.264;0
59.789;-274.264;0
58.3535;-274.264;0
56.918;-274.264;0
55.4825;-274.264;0
54.047;-274.264;0
52.6115;-274.264;0
51.176;-274.264;0
49.7405;-274.264;0
48.305;-274.264;0
46.8695;-274.264;0
45.434;-274.264;0
43.9985;-274.264;0
42.563;-274.264;0
41.1275;-274.264;0
39.692;-274.264;0
38.2565;-274.264;0
36.821;-274.264;0
35.3855;-274.264;0
33.95;-274.264;0
32.5145;-274.264;0
31.079;-274.264;0
29.6435;-274.264;0
28.208;-274.264;0
26.7725;-274.264;0
25.337;-274.264;0
23.9015;-274.264;0
22.466;-274.264;0
21.0305;-274.264;0
19.595;-274.264;0
18.1595;-274.264;0
16.724;-274.264;0
15.2885;-274.264;0
13.853;-274.264;0
12.4175;-274.264;0
10.982;-274.264;0
9.5465;-274.264;0
8.111;-274.264;0
6.6755;-274.264;0
5.24;-274.264;0
3.8045;-274.264;0
2.369;-274.264;0
0.9335;-274.264;0
-0.502;-274.264;0
-1.9375;-274.264;0
-3.373;-274.264;0
-4.8085;-274.264;0
-6.244;-274.264;0
-7.6795;-274.264;0
-9.115;-274.264;0
-10.5505;-274.264;0
-11.986;-274.264;0
-13.4215;-274.264;0
-14.857;-274.264;0
-16.2925;-274.264;0
-17.728;-274.264;0
-19.1635;-274.264;0
-20.599;-274.264;0
-22.0345;-274.264;0
-23.47;-274.264;0
-24.9055;-274.264;0
-26.341;-274.264;0
-27.7765;-274.264;0
-29.212;-274.264;0
-30.6475;-274.264;0
-32.083;-274.264;0
-33.5185;-274.264;0
-34.954;-274.264;0
-36.3895;-274.264;0
-37.825;-274.264;0
-39.2605;-274.264;0
-40.696;-274.264;0
-42.1315;-274.264;0
-43.567;-274.264;0
-45.0025;-274.264;0
-46.438;-274.264;0
-47.8735;-274.264;0
-49.309;-274.264;0
-50.7445;-274.264;0
-52.18;-274.264;0
-53.6155;-274.264;0
-55.051;-274.264;0
-56.4865;-274.264;0
-57.922;-274.264;0
-59.3575;-274.264;0
-60.793;-274.264;0
-62.2285;-274.264;0
-63.664;-274.264;0
-65.0995;-274.264;0
-66.535;-274.264;0
-67.9705;-274.264;0
-69.406;-274.264;0
-70.8415;-274.264;0
-72.277;-274.264;0
-73.7125;-274.264;0
-75.148;-274.264;0
-76.5835;-274.264;0
-78.019;-274.264;0
-79.4545;-274.264;0
-80.89;-274.264;0
-82.3255;-274.264;0
-83.761;-274.264;0
-85.1965;-274.264;0
-86.632;-274.264;0
-88.0675;-274.264;0
-89.503;-274.264;0
-90.9385;-274.264;0
-92.374;-274.264;0
-93.8095;-274.264;0
-95.245;-274.264;0
-96.6805;-274.264;0
-98.116;-274.264;0
-99.5515;-274.264;0
-100.987;-274.264;0
-102.423;-274.264;0
-103.858;-274.264;0
-105.294;-274.264;0
-106.729;-274.264;0
-108.165;-274.264;0
-109.6;-274.264;0
-111.036;-274.264;0
-112.471;-274.264;0
-113.907;-274.264;0
-115.342;-274.264;0
-116.778;-274.264;0
-118.213;-274.264;0
-119.649;-274.264;0
-121.084;-274.264;0
-122.52;-274.264;0
-123.955;-274.264;0
-125.391;-274.264;0
-126.826;-274.264;0
-128.262;-274.264;0
-129.697;-274.264;0
-131.133;-274.264;0
-132.568;-274.264;0
-134.004;-274.264;0
-135.439;-274.264;0
-136.875;-274.264;0
-138.31;-274.264;0
-139.746;-274.264;0
-141.181;-274.264;0
-142.617;-274.264;0
-144.052;-274.264;0
-145.488;-274.264;0
-146.923;-274.264;0
-148.359;-274.264;0
-149.794;-274.264;0
-151.23;-274.264;0
-152.665;-274.264;0
-154.101;-274.264;0
-155.536;-274.264;0
-156.972;-274.264;0
-158.407;-274.264;0
-159.843;-274.264;0
-161.278;-274.264;0
-162.714;-274.264;0
-164.149;-274.264;0
-165.585;-274.264;0
-167.02;-274.264;0
-168.456;-274.264;0
-169.891;-274.264;0
-171.327;-274.264;0
-172.762;-274.264;0
-174.198;-274.264;0
-175.633;-274.264;0
-177.069;-274.264;0
-178.504;-274.264;0
-179.94;-274.264;0
-181.375;-274.264;0
-182.811;-274.264;0
-184.246;-274.264;0
-185.682;-274.264;0
-187.117;-274.264;0
-188.553;-274.264;0
-189.988;-274.264;0
-191.424;-274.264;0
-192.859;-274.264;0
-194.295;-274.264;0
-195.73;-274.264;0
-197.166;-274.264;0
-198.601;-274.264;0
-200.037;-274.264;0
-201.472;-274.264;0
-202.908;-274.264;0
-204.343;-274.264;0
-205.779;-274.264;0
-207.214;-274.264;0
-208.65;-274.264;0
-210.085;-274.264;0
-211.521;-274.264;0
-212.956;-274.264;0
-214.392;-274.264;0
-215.827;-274.264;0
-217.263;-274.264;0
-218.698;-274.264;0
-220.134;-274.264;0
-221.569;-274.264;0
-223.005;-274.264;0
-224.44;-274.264;0
-225.876;-274.264;0
-227.311;-274.264;0
-228.746;-274.264;0
-230.182;-274.264;0
-231.618;-274.264;0
-233.053;-274.264;0
-234.489;-274.264;0
-235.924;-274.264;0
-237.36;-274.264;0
-238.795;-274.264;0
-240.231;-274.264;0
-241.666;-274.264;0
-243.101;-274.264;0
-244.537;-274.264;0
-245.972;-274.264;0
-247.408;-274.264;0
-248.844;-274.264;0
-250.279;-274.264;0
-251.715;-274.264;0
-253.15;-274.264;0
-254.586;-274.264;0
-256.021;-274.264;0
-257.457;-274.264;0
-258.892;-274.264;0
-260.327;-274.264;0
-261.763;-274.264;0
-263.198;-274.264;0
-264.634;-274.264;0
-266.07;-274.264;0
-267.505;-274.264;0
-268.941;-274.264;0
-270.376;-274.264;0
-271.812;-274.264;0
-273.247;-274.264;0
-274.683;-274.264;0
-276.118;-274.264;0
-277.553;-274.264;0
-278.989;-274.264;0
-280.425;-274.264;0
-281.86;-274.264;0
-283.296;-274.264;0
-284.731;-274.264;0
-286.167;-274.264;0
-287.602;-274.264;0
-289.038;-274.264;0
-290.473;-274.264;0
283.727;-272.829;0
282.291;-272.829;0
280.856;-272.829;0
279.42;-272.829;0
277.985;-272.829;0
276.549;-272.829;0
275.114;-272.829;0
273.678;-272.829;0
272.243;-272.829;0
270.808;-272.829;0
269.372;-272.829;0
267.936;-272.829;0
266.501;-272.829;0
265.065;-272.829;0
263.63;-272.829;0
262.194;-272.829;0
260.759;-272.829;0
259.323;-272.829;0
257.888;-272.829;0
256.452;-272.829;0
255.017;-272.829;0
253.581;-272.829;0
252.146;-272.829;0
250.71;-272.829;0
249.275;-272.829;0
247.839;-272.829;0
246.404;-272.829;0
244.968;-272.829;0
243.533;-272.829;0
242.097;-272.829;0
240.662;-272.829;0
239.226;-272.829;0
237.791;-272.829;0
236.355;-272.829;0
234.92;-272.829;0
233.484;-272.829;0
232.049;-272.829;0
230.613;-272.829;0
229.178;-272.829;0
227.742;-272.829;0
226.307;-272.829;0
224.871;-272.829;0
223.436;-272.829;0
222;-272.829;0
220.565;-272.829;0
219.129;-272.829;0
217.694;-272.829;0
216.258;-272.829;0
214.823;-272.829;0
213.387;-272.829;0
211.952;-272.829;0
210.516;-272.829;0
209.081;-272.829;0
207.645;-272.829;0
206.21;-272.829;0
204.774;-272.829;0
203.339;-272.829;0
201.903;-272.829;0
200.468;-272.829;0
199.032;-272.829;0
197.597;-272.829;0
196.161;-272.829;0
194.726;-272.829;0
193.29;-272.829;0
191.855;-272.829;0
190.419;-272.829;0
188.984;-272.829;0
187.548;-272.829;0
186.113;-272.829;0
184.677;-272.829;0
183.242;-272.829;0
181.806;-272.829;0
180.371;-272.829;0
178.935;-272.829;0
177.5;-272.829;0
176.064;-272.829;0
174.629;-272.829;0
173.193;-272.829;0
171.758;-272.829;0
170.322;-272.829;0
168.887;-272.829;0
167.451;-272.829;0
166.016;-272.829;0
164.58;-272.829;0
163.145;-272.829;0
161.709;-272.829;0
160.274;-272.829;0
158.838;-272.829;0
157.403;-272.829;0
155.967;-272.829;0
154.532;-272.829;0
153.096;-272.829;0
151.661;-272.829;0
150.225;-272.829;0
148.79;-272.829;0
147.354;-272.829;0
145.919;-272.829;0
144.483;-272.829;0
143.048;-272.829;0
141.612;-272.829;0
140.177;-272.829;0
138.741;-272.829;0
137.306;-272.829;0
135.87;-272.829;0
134.435;-272.829;0
132.999;-272.829;0
131.564;-272.829;0
130.128;-272.829;0
128.693;-272.829;0
127.257;-272.829;0
125.822;-272.829;0
124.386;-272.829;0
122.951;-272.829;0
121.515;-272.829;0
120.08;-272.829;0
118.644;-272.829;0
117.209;-272.829;0
115.773;-272.829;0
114.338;-272.829;0
112.902;-272.829;0
111.467;-272.829;0
110.031;-272.829;0
108.596;-272.829;0
107.16;-272.829;0
105.725;-272.829;0
104.289;-272.829;0
102.854;-272.829;0
101.418;-272.829;0
99.983;-272.829;0
98.5475;-272.829;0
97.112;-272.829;0
95.6765;-272.829;0
94.241;-272.829;0
92.8055;-272.829;0
91.37;-272.829;0
89.9345;-272.829;0
88.499;-272.829;0
87.0635;-272.829;0
85.628;-272.829;0
84.1925;-272.829;0
82.757;-272.829;0
81.3215;-272.829;0
79.886;-272.829;0
78.4505;-272.829;0
77.015;-272.829;0
75.5795;-272.829;0
74.144;-272.829;0
72.7085;-272.829;0
71.273;-272.829;0
69.8375;-272.829;0
68.402;-272.829;0
66.9665;-272.829;0
65.531;-272.829;0
64.0955;-272.829;0
62.66;-272.829;0
61.2245;-272.829;0
59.789;-272.829;0
58.3535;-272.829;0
56.918;-272.829;0
55.4825;-272.829;0
54.047;-272.829;0
52.6115;-272.829;0
51.176;-272.829;0
49.7405;-272.829;0
48.305;-272.829;0
46.8695;-272.829;0
45.434;-272.829;0
43.9985;-272.829;0
42.563;-272.829;0
41.1275;-272.829;0
39.692;-272.829;0
38.2565;-272.829;0
36.821;-272.829;0
35.3855;-272.829;0
33.95;-272.829;0
32.5145;-272.829;0
31.079;-272.829;0
29.6435;-272.829;0
28.208;-272.829;0
26.7725;-272.829;0
25.337;-272.829;0
23.9015;-272.829;0
22.466;-272.829;0
21.0305;-272.829;0
19.595;-272.829;0
18.1595;-272.829;0
16.724;-272.829;0
15.2885;-272.829;0
13.853;-272.829;0
12.4175;-272.829;0
10.982;-272.829;0
9.5465;-272.829;0
8.111;-272.829;0
6.6755;-272.829;0
5.24;-272.829;0
3.8045;-272.829;0
2.369;-272.829;0
0.9335;-272.829;0
-0.502;-272.829;0
-1.9375;-272.829;0
-3.373;-272.829;0
-4.8085;-272.829;0
-6.244;-272.829;0
-7.6795;-272.829;0
-9.115;-272.829;0
-10.5505;-272.829;0
-11.986;-272.829;0
-13.4215;-272.829;0
-14.857;-272.829;0
-16.2925;-272.829;0
-17.728;-272.829;0
-19.1635;-272.829;0
-20.599;-272.829;0
-22.0345;-272.829;0
-23.47;-272.829;0
-24.9055;-272.829;0
-26.341;-272.829;0
-27.7765;-272.829;0
-29.212;-272.829;0
-30.6475;-272.829;0
-32.083;-272.829;0
-33.5185;-272.829;0
-34.954;-272.829;0
-36.3895;-272.829;0
-37.825;-272.829;0
-39.2605;-272.829;0
-40.696;-272.829;0
-42.1315;-272.829;0
-43.567;-272.829;0
-45.0025;-272.829;0
-46.438;-272.829;0
-47.8735;-272.829;0
-49.309;-272.829;0
-50.7445;-272.829;0
-52.18;-272.829;0
-53.6155;-272.829;0
-55.051;-272.829;0
-56.4865;-272.829;0
-57.922;-272.829;0
-59.3575;-272.829;0
-60.793;-272.829;0
-62.2285;-272.829;0
-63.664;-272.829;0
-65.0995;-272.829;0
-66.535;-272.829;0
-67.9705;-272.829;0
-69.406;-272.829;0
-70.8415;-272.829;0
-72.277;-272.829;0
-73.7125;-272.829;0
-75.148;-272.829;0
-76.5835;-272.829;0
-78.019;-272.829;0
-79.4545;-272.829;0
-80.89;-272.829;0
-82.3255;-272.829;0
-83.761;-272.829;0
-85.1965;-272.829;0
-86.632;-272.829;0
-88.0675;-272.829;0
-89.503;-272.829;0
-90.9385;-272.829;0
-92.374;-272.829;0
-93.8095;-272.829;0
-95.245;-272.829;0
-96.6805;-272.829;0
-98.116;-272.829;0
-99.5515;-272.829;0
-100.987;-272.829;0
-102.423;-272.829;0
-103.858;-272.829;0
-105.294;-272.829;0
-106.729;-272.829;0
-108.165;-272.829;0
-109.6;-272.829;0
-111.036;-272.829;0
-112.471;-272.829;0
-113.907;-272.829;0
-115.342;-272.829;0
-116.778;-272.829;0
-118.213;-272.829;0
-119.649;-272.829;0
-121.084;-272.829;0
-122.52;-272.829;0
-123.955;-272.829;0
-125.391;-272.829;0
-126.826;-272.829;0
-128.262;-272.829;0
-129.697;-272.829;0
-131.133;-272.829;0
-132.568;-272.829;0
-134.004;-272.829;0
-135.439;-272.829;0
-136.875;-272.829;0
-138.31;-272.829;0
-139.746;-272.829;0
-141.181;-272.829;0
-142.617;-272.829;0
-144.052;-272.829;0
-145.488;-272.829;0
-146.923;-272.829;0
-148.359;-272.829;0
-149.794;-272.829;0
-151.23;-272.829;0
-152.665;-272.829;0
-154.101;-272.829;0
-155.536;-272.829;0
-156.972;-272.829;0
-158.407;-272.829;0
-159.843;-272.829;0
-161.278;-272.829;0
-162.714;-272.829;0
-164.149;-272.829;0
-165.585;-272.829;0
-167.02;-272.829;0
-168.456;-272.829;0
-169.891;-272.829;0
-171.327;-272.829;0
-172.762;-272.829;0
-174.198;-272.829;0
-175.633;-272.829;0
-177.069;-272.829;0
-178.504;-272.829;0
-179.94;-272.829;0
-181.375;-272.829;0
-182.811;-272.829;0
-184.246;-272.829;0
-185.682;-272.829;0
-187.117;-272.829;0
-188.553;-272.829;0
-189.988;-272.829;0
-191.424;-272.829;0
-192.859;-272.829;0
-194.295;-272.829;0
-195.73;-272.829;0
-197.166;-272.829;0
-198.601;-272.829;0
-200.037;-272.829;0
-201.472;-272.829;0
-202.908;-272.829;0
-204.343;-272.829;0
-205.779;-272.829;0
-207.214;-272.829;0
-208.65;-272.829;0
-210.085;-272.829;0
-211.521;-272.829;0
-212.956;-272.829;0
-214.392;-272.829;0
-215.827;-272.829;0
-217.263;-272.829;0
-218.698;-272.829;0
-220.134;-272.829;0
-221.569;-272.829;0
-223.005;-272.829;0
-224.44;-272.829;0
-225.876;-272.829;0
-227.311;-272.829;0
-228.746;-272.829;0
-230.182;-272.829;0
-231.618;-272.829;0
-233.053;-272.829;0
-234.489;-272.829;0
-235.924;-272.829;0
-237.36;-272.829;0
-238.795;-272.829;0
-240.231;-272.829;0
-241.666;-272.829;0
-243.101;-272.829;0
-244.537;-272.829;0
-245.972;-272.829;0
-247.408;-272.829;0
-248.844;-272.829;0
-250.279;-272.829;0
-251.715;-272.829;0
-253.15;-272.829;0
-254.586;-272.829;0
-256.021;-272.829;0
-257.457;-272.829;0
-258.892;-272.829;0
-260.327;-272.829;0
-261.763;-272.829;0
-263.198;-272.829;0
-264.634;-272.829;0
-266.07;-272.829;0
-267.505;-272.829;0
-268.941;-272.829;0
-270.376;-272.829;0
-271.812;-272.829;0
-273.247;-272.829;0
-274.683;-272.829;0
-276.118;-272.829;0
-277.553;-272.829;0
-278.989;-272.829;0
-280.425;-272.829;0
-281.86;-272.829;0
