x [mm];y [mm];z-displacement [mm]
-229.843;151.98;0
-228.356;151.98;0
-226.87;151.98;0
-225.383;151.98;0
-223.897;151.98;0
-222.41;151.98;0
-220.924;151.98;0
-219.437;151.98;0
-217.951;151.98;0
-216.464;151.98;0
-214.978;151.98;0
-213.491;151.98;0
-212.005;151.98;0
-210.518;151.98;0
-209.032;151.98;0
-207.545;151.98;0
-206.059;151.98;0
-204.572;151.98;0
-203.086;151.98;0
-201.599;151.98;0
-200.113;151.98;0
-198.626;151.98;0
-197.14;151.98;0
-195.653;151.98;0
-194.167;151.98;0
-192.68;151.98;0
-191.194;151.98;0
-189.707;151.98;0
-188.221;151.98;0
-186.734;151.98;0
-185.248;151.98;0
-183.761;151.98;0
-182.275;151.98;0
-180.788;151.98;0
-179.302;151.98;0
-177.815;151.98;0
-176.329;151.98;0
-174.842;151.98;0
-173.356;151.98;0
-171.869;151.98;0
-170.383;151.98;0
-168.896;151.98;0
-167.41;151.98;0
-165.923;151.98;0
-164.437;151.98;0
-162.95;151.98;0
-161.464;151.98;0
-159.977;151.98;0
-158.491;151.98;0
-157.004;151.98;0
-155.517;151.98;0
-154.031;151.98;0
-152.544;151.98;0
-151.058;151.98;0
-149.571;151.98;0
-148.085;151.98;0
-146.598;151.98;0
-145.112;151.98;0
-143.625;151.98;0
-142.139;151.98;0
-140.652;151.98;0
-139.166;151.98;0
-137.679;151.98;0
-136.193;151.98;0
-134.706;151.98;0
-133.22;151.98;0
-131.733;151.98;0
-130.247;151.98;0
-128.76;151.98;0
-127.274;151.98;0
-125.787;151.98;0
-124.301;151.98;0
-122.814;151.98;0
-121.328;151.98;0
-119.841;151.98;0
-118.355;151.98;0
-116.868;151.98;0
-115.382;151.98;0
-113.895;151.98;0
-112.409;151.98;0
-110.922;151.98;0
-109.436;151.98;0
-107.949;151.98;0
-106.463;151.98;0
-104.976;151.98;0
-103.49;151.98;0
-102.003;151.98;0
-100.517;151.98;0
-99.0301;151.98;0
-97.5436;151.98;0
-96.0571;151.98;0
-94.5706;151.98;0
-93.0841;151.98;0
-91.5976;151.98;0
-90.1111;151.98;0
-88.6245;151.98;0
-87.138;151.98;0
-85.6515;151.98;0
-84.165;151.98;0
-82.6785;151.98;0
-81.192;151.98;0
-79.7055;151.98;0
-78.219;151.98;0
-76.7325;151.98;0
-75.246;151.98;0
-73.7594;151.98;0
-72.2729;151.98;0
-70.7864;151.98;0
-69.2999;151.98;0
-67.8134;151.98;0
-66.3269;151.98;0
-64.8404;151.98;0
-63.3539;151.98;0
-61.8674;151.98;0
-60.3809;151.98;0
-58.8944;151.98;0
-57.4078;151.98;0
-55.9213;151.98;0
-54.4348;151.98;0
-52.9483;151.98;0
-51.4618;151.98;0
-49.9753;151.98;0
-48.4888;151.98;0
-47.0023;151.98;0
-45.5158;151.98;0
-44.0292;151.98;0
-42.5427;151.98;0
-41.0562;151.98;0
-39.5697;151.98;0
-38.0832;151.98;0
-36.5967;151.98;0
-35.1102;151.98;0
-33.6237;151.98;0
-32.1372;151.98;0
-30.6507;151.98;0
-29.1641;151.98;0
-27.6776;151.98;0
-26.1911;151.98;0
-24.7046;151.98;0
-23.2181;151.98;0
-21.7316;151.98;0
-20.2451;151.98;0
-18.7586;151.98;0
-17.2721;151.98;0
-15.7856;151.98;0
-14.299;151.98;0
-12.8125;151.98;0
-11.326;151.98;0
-9.83952;151.98;0
-8.35301;151.98;0
-6.8665;151.98;0
-5.37999;151.98;0
-3.89348;151.98;0
-2.40697;151.98;0
-0.92046;151.98;0
0.56605;151.98;0
2.05256;151.98;0
3.53907;151.98;0
5.02558;151.98;0
6.51209;151.98;0
7.9986;151.98;0
9.48511;151.98;0
10.9716;151.98;0
12.4581;151.98;0
13.9446;151.98;0
15.4312;151.98;0
16.9177;151.98;0
18.4042;151.98;0
19.8907;151.98;0
21.3772;151.98;0
22.8637;151.98;0
24.3502;151.98;0
25.8367;151.98;0
27.3232;151.98;0
28.8097;151.98;0
30.2963;151.98;0
31.7828;151.98;0
33.2693;151.98;0
34.7558;151.98;0
36.2423;151.98;0
37.7288;151.98;0
39.2153;151.98;0
40.7018;151.98;0
42.1883;151.98;0
43.6748;151.98;0
45.1613;151.98;0
46.6479;151.98;0
48.1344;151.98;0
49.6209;151.98;0
51.1074;151.98;0
52.5939;151.98;0
54.0804;151.98;0
55.5669;151.98;0
57.0534;151.98;0
58.5399;151.98;0
60.0264;151.98;0
61.513;151.98;0
62.9995;151.98;0
64.486;151.98;0
65.9725;151.98;0
67.459;151.98;0
68.9455;151.98;0
70.432;151.98;0
71.9185;151.98;0
73.405;151.98;0
74.8916;151.98;0
76.3781;151.98;0
77.8646;151.98;0
79.3511;151.98;0
80.8376;151.98;0
82.3241;151.98;0
83.8106;151.98;0
85.2971;151.98;0
86.7836;151.98;0
88.2701;151.98;0
89.7567;151.98;0
91.2432;151.98;0
92.7297;151.98;0
94.2162;151.98;0
95.7027;151.98;0
97.1892;151.98;0
98.6757;151.98;0
100.162;151.98;0
101.649;151.98;0
103.135;151.98;0
104.622;151.98;0
106.108;151.98;0
107.595;151.98;0
109.081;151.98;0
110.568;151.98;0
112.054;151.98;0
113.541;151.98;0
115.027;151.98;0
116.514;151.98;0
118;151.98;0
119.487;151.98;0
120.973;151.98;0
122.46;151.98;0
123.946;151.98;0
125.433;151.98;0
126.919;151.98;0
128.406;151.98;0
129.892;151.98;0
131.379;151.98;0
132.865;151.98;0
134.352;151.98;0
135.838;151.98;0
137.325;151.98;0
138.811;151.98;0
140.298;151.98;0
141.785;151.98;0
143.271;151.98;0
144.758;151.98;0
146.244;151.98;0
147.731;151.98;0
149.217;151.98;0
150.704;151.98;0
152.19;151.98;0
153.677;151.98;0
155.163;151.98;0
156.65;151.98;0
158.136;151.98;0
159.623;151.98;0
161.109;151.98;0
162.596;151.98;0
164.082;151.98;0
165.569;151.98;0
167.055;151.98;0
168.542;151.98;0
170.028;151.98;0
171.515;151.98;0
173.001;151.98;0
174.488;151.98;0
175.974;151.98;0
177.461;151.98;0
178.947;151.98;0
180.434;151.98;0
181.92;151.98;0
183.407;151.98;0
184.893;151.98;0
186.38;151.98;0
187.866;151.98;0
189.353;151.98;0
190.839;151.98;0
192.326;151.98;0
193.812;151.98;0
195.299;151.98;0
196.785;151.98;0
198.272;151.98;0
199.758;151.98;0
201.245;151.98;0
202.731;151.98;0
204.218;151.98;0
205.704;151.98;0
207.191;151.98;0
208.677;151.98;0
210.164;151.98;0
211.65;151.98;0
213.137;151.98;0
214.623;151.98;0
216.11;151.98;0
217.597;151.98;0
219.083;151.98;0
220.57;151.98;0
222.056;151.98;0
223.543;151.98;0
225.029;151.98;0
226.516;151.98;0
228.002;151.98;0
229.489;151.98;0
230.975;151.98;0
232.462;151.98;0
233.948;151.98;0
235.435;151.98;0
236.921;151.98;0
238.408;151.98;0
239.894;151.98;0
241.381;151.98;0
242.867;151.98;0
244.354;151.98;0
245.84;151.98;0
247.327;151.98;0
248.813;151.98;0
250.3;151.98;0
251.786;151.98;0
253.273;151.98;0
254.759;151.98;0
256.246;151.98;0
257.732;151.98;0
259.219;151.98;0
260.705;151.98;0
262.192;151.98;0
263.678;151.98;0
265.165;151.98;0
266.651;151.98;0
268.138;151.98;0
269.624;151.98;0
271.111;151.98;0
272.597;151.98;0
274.084;151.98;0
275.57;151.98;0
277.057;151.98;0
278.543;151.98;0
280.03;151.98;0
281.516;151.98;0
283.003;151.98;0
284.489;151.98;0
285.976;151.98;0
287.462;151.98;0
288.949;151.98;0
290.436;151.98;0
291.922;151.98;0
293.409;151.98;0
294.895;151.98;0
296.382;151.98;0
297.868;151.98;0
299.355;151.98;0
300.841;151.98;0
302.328;151.98;0
303.814;151.98;0
305.301;151.98;0
306.787;151.98;0
308.274;151.98;0
309.76;151.98;0
311.247;151.98;0
312.733;151.98;0
314.22;151.98;0
315.706;151.98;0
317.193;151.98;0
318.679;151.98;0
320.166;151.98;0
321.652;151.98;0
323.139;151.98;0
324.625;151.98;0
326.112;151.98;0
327.598;151.98;0
329.085;151.98;0
330.571;151.98;0
332.058;151.98;0
333.544;151.98;0
335.031;151.98;0
336.517;151.98;0
338.004;151.98;0
339.49;151.98;0
340.977;151.98;0
342.463;151.98;0
343.95;151.98;0
345.436;151.98;0
346.923;151.98;0
348.409;151.98;0
349.896;151.98;0
351.382;151.98;0
352.869;151.98;0
354.355;151.98;0
355.842;151.98;0
357.328;151.98;0
-229.843;150.493;0
-228.356;150.493;0
-226.87;150.493;0
-225.383;150.493;0
-223.897;150.493;0
-222.41;150.493;0
-220.924;150.493;0
-219.437;150.493;0
-217.951;150.493;0
-216.464;150.493;0
-214.978;150.493;0
-213.491;150.493;0
-212.005;150.493;0
-210.518;150.493;0
-209.032;150.493;0
-207.545;150.493;0
-206.059;150.493;0
-204.572;150.493;0
-203.086;150.493;0
-201.599;150.493;0
-200.113;150.493;0
-198.626;150.493;0
-197.14;150.493;0
-195.653;150.493;0
-194.167;150.493;0
-192.68;150.493;0
-191.194;150.493;0
-189.707;150.493;0
-188.221;150.493;0
-186.734;150.493;0
-185.248;150.493;0
-183.761;150.493;0
-182.275;150.493;0
-180.788;150.493;0
-179.302;150.493;0
-177.815;150.493;0
-176.329;150.493;0
-174.842;150.493;0
-173.356;150.493;0
-171.869;150.493;0
-170.383;150.493;0
-168.896;150.493;0
-167.41;150.493;0
-165.923;150.493;0
-164.437;150.493;0
-162.95;150.493;0
-161.464;150.493;0
-159.977;150.493;0
-158.491;150.493;0
-157.004;150.493;0
-155.517;150.493;0
-154.031;150.493;0
-152.544;150.493;0
-151.058;150.493;0
-149.571;150.493;0
-148.085;150.493;0
-146.598;150.493;0
-145.112;150.493;0
-143.625;150.493;0
-142.139;150.493;0
-140.652;150.493;0
-139.166;150.493;0
-137.679;150.493;0
-136.193;150.493;0
-134.706;150.493;0
-133.22;150.493;0
-131.733;150.493;0
-130.247;150.493;0
-128.76;150.493;0
-127.274;150.493;0
-125.787;150.493;0
-124.301;150.493;0
-122.814;150.493;0
-121.328;150.493;0
-119.841;150.493;0
-118.355;150.493;0
-116.868;150.493;0
-115.382;150.493;0
-113.895;150.493;0
-112.409;150.493;0
-110.922;150.493;0
-109.436;150.493;0
-107.949;150.493;0
-106.463;150.493;0
-104.976;150.493;0
-103.49;150.493;0
-102.003;150.493;0
-100.517;150.493;0
-99.0301;150.493;0
-97.5436;150.493;0
-96.0571;150.493;0
-94.5706;150.493;0
-93.0841;150.493;0
-91.5976;150.493;0
-90.1111;150.493;0
-88.6245;150.493;0
-87.138;150.493;0
-85.6515;150.493;0
-84.165;150.493;0
-82.6785;150.493;0
-81.192;150.493;0
-79.7055;150.493;0
-78.219;150.493;0
-76.7325;150.493;0
-75.246;150.493;0
-73.7594;150.493;0
-72.2729;150.493;0
-70.7864;150.493;0
-69.2999;150.493;0
-67.8134;150.493;0
-66.3269;150.493;0
-64.8404;150.493;0
-63.3539;150.493;0
-61.8674;150.493;0
-60.3809;150.493;0
-58.8944;150.493;0
-57.4078;150.493;0
-55.9213;150.493;0
-54.4348;150.493;0
-52.9483;150.493;0
-51.4618;150.493;0
-49.9753;150.493;0
-48.4888;150.493;0
-47.0023;150.493;0
-45.5158;150.493;0
-44.0292;150.493;0
-42.5427;150.493;0
-41.0562;150.493;0
-39.5697;150.493;0
-38.0832;150.493;0
-36.5967;150.493;0
-35.1102;150.493;0
-33.6237;150.493;0
-32.1372;150.493;0
-30.6507;150.493;0
-29.1641;150.493;0
-27.6776;150.493;0
-26.1911;150.493;0
-24.7046;150.493;0
-23.2181;150.493;0
-21.7316;150.493;0
-20.2451;150.493;0
-18.7586;150.493;0
-17.2721;150.493;0
-15.7856;150.493;0
-14.299;150.493;0
-12.8125;150.493;0
-11.326;150.493;0
-9.83952;150.493;0
-8.35301;150.493;0
-6.8665;150.493;0
-5.37999;150.493;0
-3.89348;150.493;0
-2.40697;150.493;0
-0.92046;150.493;0
0.56605;150.493;0
2.05256;150.493;0
3.53907;150.493;0
5.02558;150.493;0
6.51209;150.493;0
7.9986;150.493;0
9.48511;150.493;0
10.9716;150.493;0
12.4581;150.493;0
13.9446;150.493;0
15.4312;150.493;0
16.9177;150.493;0
18.4042;150.493;0
19.8907;150.493;0
21.3772;150.493;0
22.8637;150.493;0
24.3502;150.493;0
25.8367;150.493;0
27.3232;150.493;0
28.8097;150.493;0
30.2963;150.493;0
31.7828;150.493;0
33.2693;150.493;0
34.7558;150.493;0
36.2423;150.493;0
37.7288;150.493;0
39.2153;150.493;0
40.7018;150.493;0
42.1883;150.493;0
43.6748;150.493;0
45.1613;150.493;0
46.6479;150.493;0
48.1344;150.493;0
49.6209;150.493;0
51.1074;150.493;0
52.5939;150.493;0
54.0804;150.493;0
55.5669;150.493;0
57.0534;150.493;0
58.5399;150.493;0
60.0264;150.493;0
61.513;150.493;0
62.9995;150.493;0
64.486;150.493;0
65.9725;150.493;0
67.459;150.493;0
68.9455;150.493;0
70.432;150.493;0
71.9185;150.493;0
73.405;150.493;0
74.8916;150.493;0
76.3781;150.493;0
77.8646;150.493;0
79.3511;150.493;0
80.8376;150.493;0
82.3241;150.493;0
83.8106;150.493;0
85.2971;150.493;0
86.7836;150.493;0
88.2701;150.493;0
89.7567;150.493;0
91.2432;150.493;0
92.7297;150.493;0
94.2162;150.493;0
95.7027;150.493;0
97.1892;150.493;0
98.6757;150.493;0
100.162;150.493;0
101.649;150.493;0
103.135;150.493;0
104.622;150.493;0
106.108;150.493;0
107.595;150.493;0
109.081;150.493;0
110.568;150.493;0
112.054;150.493;0
113.541;150.493;0
115.027;150.493;0
116.514;150.493;0
118;150.493;0
119.487;150.493;0
120.973;150.493;0
122.46;150.493;0
123.946;150.493;0
125.433;150.493;0
126.919;150.493;0
128.406;150.493;0
129.892;150.493;0
131.379;150.493;0
132.865;150.493;0
134.352;150.493;0
135.838;150.493;0
137.325;150.493;0
138.811;150.493;0
140.298;150.493;0
141.785;150.493;0
143.271;150.493;0
144.758;150.493;0
146.244;150.493;0
147.731;150.493;0
149.217;150.493;0
150.704;150.493;0
152.19;150.493;0
153.677;150.493;0
155.163;150.493;0
156.65;150.493;0
158.136;150.493;0
159.623;150.493;0
161.109;150.493;0
162.596;150.493;0
164.082;150.493;0
165.569;150.493;0
167.055;150.493;0
168.542;150.493;0
170.028;150.493;0
171.515;150.493;0
173.001;150.493;0
174.488;150.493;0
175.974;150.493;0
177.461;150.493;0
178.947;150.493;0
180.434;150.493;0
181.92;150.493;0
183.407;150.493;0
184.893;150.493;0
186.38;150.493;0
187.866;150.493;0
189.353;150.493;0
190.839;150.493;0
192.326;150.493;0
193.812;150.493;0
195.299;150.493;0
196.785;150.493;0
198.272;150.493;0
199.758;150.493;0
201.245;150.493;0
202.731;150.493;0
204.218;150.493;0
205.704;150.493;0
207.191;150.493;0
208.677;150.493;0
210.164;150.493;0
211.65;150.493;0
213.137;150.493;0
214.623;150.493;0
216.11;150.493;0
217.597;150.493;0
219.083;150.493;0
220.57;150.493;0
222.056;150.493;0
223.543;150.493;0
225.029;150.493;0
226.516;150.493;0
228.002;150.493;0
229.489;150.493;0
230.975;150.493;0
232.462;150.493;0
233.948;150.493;0
235.435;150.493;0
236.921;150.493;0
238.408;150.493;0
239.894;150.493;0
241.381;150.493;0
242.867;150.493;0
244.354;150.493;0
245.84;150.493;0
247.327;150.493;0
248.813;150.493;0
250.3;150.493;0
251.786;150.493;0
253.273;150.493;0
254.759;150.493;0
256.246;150.493;0
257.732;150.493;0
259.219;150.493;0
260.705;150.493;0
262.192;150.493;0
263.678;150.493;0
265.165;150.493;0
266.651;150.493;0
268.138;150.493;0
269.624;150.493;0
271.111;150.493;0
272.597;150.493;0
274.084;150.493;0
275.57;150.493;0
277.057;150.493;0
278.543;150.493;0
280.03;150.493;0
281.516;150.493;0
283.003;150.493;0
284.489;150.493;0
285.976;150.493;0
287.462;150.493;0
288.949;150.493;0
290.436;150.493;0
291.922;150.493;0
293.409;150.493;0
294.895;150.493;0
296.382;150.493;0
297.868;150.493;0
299.355;150.493;0
300.841;150.493;0
302.328;150.493;0
303.814;150.493;0
305.301;150.493;0
306.787;150.493;0
308.274;150.493;0
309.76;150.493;0
311.247;150.493;0
312.733;150.493;0
314.22;150.493;0
315.706;150.493;0
317.193;150.493;0
318.679;150.493;0
320.166;150.493;0
321.652;150.493;0
323.139;150.493;0
324.625;150.493;0
326.112;150.493;0
327.598;150.493;0
329.085;150.493;0
330.571;150.493;0
332.058;150.493;0
333.544;150.493;0
335.031;150.493;0
336.517;150.493;0
338.004;150.493;0
339.49;150.493;0
340.977;150.493;0
342.463;150.493;0
343.95;150.493;0
345.436;150.493;0
346.923;150.493;0
348.409;150.493;0
349.896;150.493;0
351.382;150.493;0
352.869;150.493;0
354.355;150.493;0
355.842;150.493;0
357.328;150.493;0
-229.843;149.007;0
-228.356;149.007;0
-226.87;149.007;0
-225.383;149.007;0
-223.897;149.007;0
-222.41;149.007;0
-220.924;149.007;0
-219.437;149.007;0
-217.951;149.007;0
-216.464;149.007;0
-214.978;149.007;0
-213.491;149.007;0
-212.005;149.007;0
-210.518;149.007;0
-209.032;149.007;0
-207.545;149.007;0
-206.059;149.007;0
-204.572;149.007;0
-203.086;149.007;0
-201.599;149.007;0
-200.113;149.007;0
-198.626;149.007;0
-197.14;149.007;0
-195.653;149.007;0
-194.167;149.007;0
-192.68;149.007;0
-191.194;149.007;0
-189.707;149.007;0
-188.221;149.007;0
-186.734;149.007;0
-185.248;149.007;0
-183.761;149.007;0
-182.275;149.007;0
-180.788;149.007;0
-179.302;149.007;0
-177.815;149.007;0
-176.329;149.007;0
-174.842;149.007;0
-173.356;149.007;0
-171.869;149.007;0
-170.383;149.007;0
-168.896;149.007;0
-167.41;149.007;0
-165.923;149.007;0
-164.437;149.007;0
-162.95;149.007;0
-161.464;149.007;0
-159.977;149.007;0
-158.491;149.007;0
-157.004;149.007;0
-155.517;149.007;0
-154.031;149.007;0
-152.544;149.007;0
-151.058;149.007;0
-149.571;149.007;0
-148.085;149.007;0
-146.598;149.007;0
-145.112;149.007;0
-143.625;149.007;0
-142.139;149.007;0
-140.652;149.007;0
-139.166;149.007;0
-137.679;149.007;0
-136.193;149.007;0
-134.706;149.007;0
-133.22;149.007;0
-131.733;149.007;0
-130.247;149.007;0
-128.76;149.007;0
-127.274;149.007;0
-125.787;149.007;0
-124.301;149.007;0
-122.814;149.007;0
-121.328;149.007;0
-119.841;149.007;0
-118.355;149.007;0
-116.868;149.007;0
-115.382;149.007;0
-113.895;149.007;0
-112.409;149.007;0
-110.922;149.007;0
-109.436;149.007;0
-107.949;149.007;0
-106.463;149.007;0
-104.976;149.007;0
-103.49;149.007;0
-102.003;149.007;0
-100.517;149.007;0
-99.0301;149.007;0
-97.5436;149.007;0
-96.0571;149.007;0
-94.5706;149.007;0
-93.0841;149.007;0
-91.5976;149.007;0
-90.1111;149.007;0
-88.6245;149.007;0
-87.138;149.007;0
-85.6515;149.007;0
-84.165;149.007;0
-82.6785;149.007;0
-81.192;149.007;0
-79.7055;149.007;0
-78.219;149.007;0
-76.7325;149.007;0
-75.246;149.007;0
-73.7594;149.007;0
-72.2729;149.007;0
-70.7864;149.007;0
-69.2999;149.007;0
-67.8134;149.007;0
-66.3269;149.007;0
-64.8404;149.007;0
-63.3539;149.007;0
-61.8674;149.007;0
-60.3809;149.007;0
-58.8944;149.007;0
-57.4078;149.007;0
-55.9213;149.007;0
-54.4348;149.007;0
-52.9483;149.007;0
-51.4618;149.007;0
-49.9753;149.007;0
-48.4888;149.007;0
-47.0023;149.007;0
-45.5158;149.007;0
-44.0292;149.007;0
-42.5427;149.007;0
-41.0562;149.007;0
-39.5697;149.007;0
-38.0832;149.007;0
-36.5967;149.007;0
-35.1102;149.007;0
-33.6237;149.007;0
-32.1372;149.007;0
-30.6507;149.007;0
-29.1641;149.007;0
-27.6776;149.007;0
-26.1911;149.007;0
-24.7046;149.007;0
-23.2181;149.007;0
-21.7316;149.007;0
-20.2451;149.007;0
-18.7586;149.007;0
-17.2721;149.007;0
-15.7856;149.007;0
-14.299;149.007;0
-12.8125;149.007;0
-11.326;149.007;0
-9.83952;149.007;0
-8.35301;149.007;0
-6.8665;149.007;0
-5.37999;149.007;0
-3.89348;149.007;0
-2.40697;149.007;0
-0.92046;149.007;0
0.56605;149.007;0
2.05256;149.007;0
3.53907;149.007;0
5.02558;149.007;0
6.51209;149.007;0
7.9986;149.007;0
9.48511;149.007;0
10.9716;149.007;0
12.4581;149.007;0
13.9446;149.007;0
15.4312;149.007;0
16.9177;149.007;0
18.4042;149.007;0
19.8907;149.007;0
21.3772;149.007;0
22.8637;149.007;0
24.3502;149.007;0
25.8367;149.007;0
27.3232;149.007;0
28.8097;149.007;0
30.2963;149.007;0
31.7828;149.007;0
33.2693;149.007;0
34.7558;149.007;0
36.2423;149.007;0
37.7288;149.007;0
39.2153;149.007;0
40.7018;149.007;0
42.1883;149.007;0
43.6748;149.007;0
45.1613;149.007;0
46.6479;149.007;0
48.1344;149.007;0
49.6209;149.007;0
51.1074;149.007;0
52.5939;149.007;0
54.0804;149.007;0
55.5669;149.007;0
57.0534;149.007;0
58.5399;149.007;0
60.0264;149.007;0
61.513;149.007;0
62.9995;149.007;0
64.486;149.007;0
65.9725;149.007;0
67.459;149.007;0
68.9455;149.007;0
70.432;149.007;0
71.9185;149.007;0
73.405;149.007;0
74.8916;149.007;0
76.3781;149.007;0
77.8646;149.007;0
79.3511;149.007;0
80.8376;149.007;0
82.3241;149.007;0
83.8106;149.007;0
85.2971;149.007;0
86.7836;149.007;0
88.2701;149.007;0
89.7567;149.007;0
91.2432;149.007;0
92.7297;149.007;0
94.2162;149.007;0
95.7027;149.007;0
97.1892;149.007;0
98.6757;149.007;0
100.162;149.007;0
101.649;149.007;0
103.135;149.007;0
104.622;149.007;0
106.108;149.007;0
107.595;149.007;0
109.081;149.007;0
110.568;149.007;0
112.054;149.007;0
113.541;149.007;0
115.027;149.007;0
116.514;149.007;0
118;149.007;0
119.487;149.007;0
120.973;149.007;0
122.46;149.007;0
123.946;149.007;0
125.433;149.007;0
126.919;149.007;0
128.406;149.007;0
129.892;149.007;0
131.379;149.007;0
132.865;149.007;0
134.352;149.007;0
135.838;149.007;0
137.325;149.007;0
138.811;149.007;0
140.298;149.007;0
141.785;149.007;0
143.271;149.007;0
144.758;149.007;0
146.244;149.007;0
147.731;149.007;0
149.217;149.007;0
150.704;149.007;0
152.19;149.007;0
153.677;149.007;0
155.163;149.007;0
156.65;149.007;0
158.136;149.007;0
159.623;149.007;0
161.109;149.007;0
162.596;149.007;0
164.082;149.007;0
165.569;149.007;0
167.055;149.007;0
168.542;149.007;0
170.028;149.007;0
171.515;149.007;0
173.001;149.007;0
174.488;149.007;0
175.974;149.007;0
177.461;149.007;0
178.947;149.007;0
180.434;149.007;0
181.92;149.007;0
183.407;149.007;0
184.893;149.007;0
186.38;149.007;0
187.866;149.007;0
189.353;149.007;0
190.839;149.007;0
192.326;149.007;0
193.812;149.007;0
195.299;149.007;0
196.785;149.007;0
198.272;149.007;0
199.758;149.007;0
201.245;149.007;0
202.731;149.007;0
204.218;149.007;0
205.704;149.007;0
207.191;149.007;0
208.677;149.007;0
210.164;149.007;0
211.65;149.007;0
213.137;149.007;0
214.623;149.007;0
216.11;149.007;0
217.597;149.007;0
219.083;149.007;0
220.57;149.007;0
222.056;149.007;0
223.543;149.007;0
225.029;149.007;0
226.516;149.007;0
228.002;149.007;0
229.489;149.007;0
230.975;149.007;0
232.462;149.007;0
233.948;149.007;0
235.435;149.007;0
236.921;149.007;0
238.408;149.007;0
239.894;149.007;0
241.381;149.007;0
242.867;149.007;0
244.354;149.007;0
245.84;149.007;0
247.327;149.007;0
248.813;149.007;0
250.3;149.007;0
251.786;149.007;0
253.273;149.007;0
254.759;149.007;0
256.246;149.007;0
257.732;149.007;0
259.219;149.007;0
260.705;149.007;0
262.192;149.007;0
263.678;149.007;0
265.165;149.007;0
266.651;149.007;0
268.138;149.007;0
269.624;149.007;0
271.111;149.007;0
272.597;149.007;0
274.084;149.007;0
275.57;149.007;0
277.057;149.007;0
278.543;149.007;0
280.03;149.007;0
281.516;149.007;0
283.003;149.007;0
284.489;149.007;0
285.976;149.007;0
287.462;149.007;0
288.949;149.007;0
290.436;149.007;0
291.922;149.007;0
293.409;149.007;0
294.895;149.007;0
296.382;149.007;0
297.868;149.007;0
299.355;149.007;0
300.841;149.007;0
302.328;149.007;0
303.814;149.007;0
305.301;149.007;0
306.787;149.007;0
308.274;149.007;0
309.76;149.007;0
311.247;149.007;0
312.733;149.007;0
314.22;149.007;0
315.706;149.007;0
317.193;149.007;0
318.679;149.007;0
320.166;149.007;0
321.652;149.007;0
323.139;149.007;0
324.625;149.007;0
326.112;149.007;0
327.598;149.007;0
329.085;149.007;0
330.571;149.007;0
332.058;149.007;0
333.544;149.007;0
335.031;149.007;0
336.517;149.007;0
338.004;149.007;0
339.49;149.007;0
340.977;149.007;0
342.463;149.007;0
343.95;149.007;0
345.436;149.007;0
346.923;149.007;0
348.409;149.007;0
349.896;149.007;0
351.382;149.007;0
352.869;149.007;0
354.355;149.007;0
355.842;149.007;0
357.328;149.007;0
-229.843;147.52;0
-228.356;147.52;0
-226.87;147.52;0
-225.383;147.52;0
-223.897;147.52;0
-222.41;147.52;0
-220.924;147.52;0
-219.437;147.52;0
-217.951;147.52;0
-216.464;147.52;0
-214.978;147.52;0
-213.491;147.52;0
-212.005;147.52;0
-210.518;147.52;0
-209.032;147.52;0
-207.545;147.52;0
-206.059;147.52;0
-204.572;147.52;0
-203.086;147.52;0
-201.599;147.52;0
-200.113;147.52;0
-198.626;147.52;0
-197.14;147.52;0
-195.653;147.52;0
-194.167;147.52;0
-192.68;147.52;0
-191.194;147.52;0
-189.707;147.52;0
-188.221;147.52;0
-186.734;147.52;0
-185.248;147.52;0
-183.761;147.52;0
-182.275;147.52;0
-180.788;147.52;0
-179.302;147.52;0
-177.815;147.52;0
-176.329;147.52;0
-174.842;147.52;0
-173.356;147.52;0
-171.869;147.52;0
-170.383;147.52;0
-168.896;147.52;0
-167.41;147.52;0
-165.923;147.52;0
-164.437;147.52;0
-162.95;147.52;0
-161.464;147.52;0
-159.977;147.52;0
-158.491;147.52;0
-157.004;147.52;0
-155.517;147.52;0
-154.031;147.52;0
-152.544;147.52;0
-151.058;147.52;0
-149.571;147.52;0
-148.085;147.52;0
-146.598;147.52;0
-145.112;147.52;0
-143.625;147.52;0
-142.139;147.52;0
-140.652;147.52;0
-139.166;147.52;0
-137.679;147.52;0
-136.193;147.52;0
-134.706;147.52;0
-133.22;147.52;0
-131.733;147.52;0
-130.247;147.52;0
-128.76;147.52;0
-127.274;147.52;0
-125.787;147.52;0
-124.301;147.52;0
-122.814;147.52;0
-121.328;147.52;0
-119.841;147.52;0
-118.355;147.52;0
-116.868;147.52;0
-115.382;147.52;0
-113.895;147.52;0
-112.409;147.52;0
-110.922;147.52;0
-109.436;147.52;0
-107.949;147.52;0
-106.463;147.52;0
-104.976;147.52;0
-103.49;147.52;0
-102.003;147.52;0
-100.517;147.52;0
-99.0301;147.52;0
-97.5436;147.52;0
-96.0571;147.52;0
-94.5706;147.52;0
-93.0841;147.52;0
-91.5976;147.52;0
-90.1111;147.52;0
-88.6245;147.52;0
-87.138;147.52;0
-85.6515;147.52;0
-84.165;147.52;0
-82.6785;147.52;0
-81.192;147.52;0
-79.7055;147.52;0
-78.219;147.52;0
-76.7325;147.52;0
-75.246;147.52;0
-73.7594;147.52;0
-72.2729;147.52;0
-70.7864;147.52;0
-69.2999;147.52;0
-67.8134;147.52;0
-66.3269;147.52;0
-64.8404;147.52;0
-63.3539;147.52;0
-61.8674;147.52;0
